age,income,web_visits,ad_clicks,time_on_site,converted
38,34.57431501771796,8,2,3.2886550649744613,0
25,81.80944338113989,11,6,4.472965024939368,1
38,80.89960990266388,8,3,5.660299880894481,1
28,41.24093182310215,13,2,3.5448878723220627,0
55,91.9729518718222,7,2,5.841973757599407,0
25,30.86284743503924,9,3,6.659364861911352,1
59,47.50454834444769,11,2,5.682350224655642,0
41,69.58005248183977,13,3,3.8766966933011555,1
52,42.92867430594787,10,3,5.192025845528879,0
31,65.27638171358682,8,2,5.306954938179489,0
31,64.8215215760659,4,5,5.398580826835412,1
27,56.258514601545585,5,5,7.980025974509568,1
29,76.64801077181119,12,2,2.683877884877531,1
55,55.43278414684722,14,5,5.41365969284907,1
61,64.63082137627612,15,3,4.199728395337609,1
63,82.92943754975805,5,0,2.5086757283606897,0
51,75.8137242005168,11,4,2.484140280207024,1
58,75.72034581628417,11,5,6.754727183163423,1
27,37.0164079556644,15,1,2.1916983214310517,0
34,70.49585151002644,13,3,5.597436220809392,1
34,42.430024180609905,10,2,5.262947861724186,0
20,34.37170040443947,7,4,3.2838375186579354,0
48,58.56587307430063,8,1,6.6721552591511015,0
68,41.9140962669682,7,5,2.6369170530387938,0
18,75.81235437679955,7,1,3.901845831472497,0
29,76.29070919390648,11,6,2.8174892888889214,1
56,21.94747527137116,9,3,6.529721238036419,0
21,43.433949208462195,10,5,7.367089897736406,1
59,30.804266561640024,8,1,5.497172341864965,0
30,50.74741446814219,11,2,10.078522642305296,1
51,69.10351339737649,14,1,5.891467419205081,1
59,55.15423803643223,8,2,6.264391438442314,0
38,48.20481518665729,11,2,7.013043247279274,1
39,86.00353053626279,9,2,3.6553283038833877,0
21,15.0,9,5,5.816665527210244,1
35,84.73743787036449,9,1,3.066099097301698,0
22,49.11423413689029,10,6,2.3637995980758024,1
36,58.43781979774421,8,4,7.184424039488663,1
19,49.45273324559783,7,2,3.3000492123184877,0
29,90.85776211078237,12,3,5.366800327419395,1
34,35.380430063894806,7,2,8.263088441858715,0
27,60.234727394438714,12,2,1.3779315467523023,0
51,70.54877303719994,16,3,6.302353097371527,1
23,27.77994464229665,15,4,4.956232409380213,1
25,41.602036591076924,8,1,4.859265617324055,0
68,57.03642933003542,10,2,5.119170751271893,0
28,42.2666993063125,10,1,5.035003247902845,0
29,43.688164575617,10,2,6.046585543035905,1
26,53.00274673847125,8,1,2.897354747163107,0
19,72.99162663292347,8,7,6.004309098306839,1
25,53.14564446243711,6,3,2.7448499686611836,0
28,81.56852388945893,9,4,9.207798605363534,1
53,40.04484434681291,13,3,4.790003323698193,0
27,34.96155479053095,9,2,5.3588501586483,0
38,98.52690811442268,9,1,8.541592209616663,1
37,46.840837446689775,10,5,3.450786068232368,1
65,33.7817598585568,11,3,4.9775074764023355,0
25,25.158921164563395,6,2,2.1799051315934443,0
53,81.50206907617878,7,5,3.0597328066937175,1
46,53.17390970679882,8,4,2.152053882370528,0
59,54.92580529867203,7,3,6.596412744804661,0
29,56.815965768267205,15,2,6.138992647295602,1
31,80.25885769339563,13,2,4.125753612966719,1
65,56.409403320481594,11,2,3.9866043416213754,0
67,106.88107557665252,11,2,6.941331135555237,1
38,62.67521148108459,15,5,4.989904930518859,1
39,81.23569533916643,11,3,3.2654758657975376,1
38,76.10479715808813,13,3,7.1463342869171855,1
61,59.271053594839245,12,2,4.71711163907784,0
67,48.260580279590734,5,2,6.354568335868018,0
47,66.63927857133108,5,3,5.143592052878332,0
56,70.20197462414546,10,2,9.155464977537012,1
37,48.548279037469456,6,1,4.586314391457762,0
41,63.32677731901312,11,1,1.0,0
40,84.72409956519192,9,5,4.5443208879509145,1
24,101.39895478139357,10,6,5.5327915118540165,1
26,77.08738640698843,8,1,5.919506276803826,1
18,97.25519372760564,11,6,6.617509790415834,1
43,47.41251577587089,17,4,3.8382869935738473,1
55,74.03764504118588,9,0,8.127832304609557,0
55,86.77039017162545,5,3,6.929668927639967,1
61,42.07333334056008,12,5,5.261878424547715,1
39,50.288197759099816,13,4,3.612021398341067,1
61,94.758095236705,9,2,8.855952584079196,1
27,40.498022884261204,12,4,6.458422649751187,1
23,33.177399346885785,10,4,4.015496618322859,1
34,90.55963147279023,15,2,7.804185522703438,1
68,83.93526449960876,9,3,5.4405926795409805,0
67,68.64240487967538,13,4,8.018533909908697,1
55,59.08578490708345,12,1,3.3138307037582537,0
41,51.22950988790036,10,4,4.599121048272284,1
68,65.63897747618103,12,4,7.7639609509886025,1
27,91.596139148031,6,2,3.6623098415683684,0
25,64.77132252284152,13,5,4.493084695973487,1
38,103.33918534493932,17,2,1.0,1
23,42.041160287195396,8,2,5.824413416245772,0
38,59.60638491343461,9,5,7.308355647951162,1
56,52.53882664672169,15,2,3.1574075940086903,0
41,38.29716913675334,13,0,5.895142518489844,0
50,56.938325339806894,9,2,3.9179555499381022,0
35,68.3465860332088,9,2,1.981688245901709,0
45,70.4846035990406,16,6,4.349337900921848,1
69,103.40904357889113,8,2,3.850704753233587,0
49,69.2893493944712,12,3,5.254782594705975,1
29,83.00273607359232,11,8,4.3883111098665974,1
65,61.32188492597952,7,5,7.674635836638766,1
59,93.5611120090519,9,3,3.8846193703828487,0
44,107.96898571176139,6,2,4.741212809163242,1
27,70.621702619519,11,0,5.479077578515969,0
63,40.14681969096837,3,3,4.898044179434021,0
69,49.02389954445663,8,5,3.928973051212526,0
59,65.63868606410324,10,3,5.1026892430062905,0
49,69.12996070501292,8,2,6.049351573977188,0
59,73.96850268768743,10,1,6.797378268766063,0
43,69.20395362460081,6,6,1.0,0
42,60.13969832511877,10,6,6.013218510299947,1
28,47.27603117595743,10,6,3.651019390509889,1
40,68.02276522528459,5,3,7.315963707364092,1
51,97.09974714961314,16,2,6.864706449993176,1
69,80.3985721085551,12,1,6.851190492571192,0
57,70.69407899272396,8,1,3.832634275548993,0
40,80.59133847645502,10,3,2.2141755935722154,0
46,52.57871942198295,9,4,7.542197486903532,1
48,49.83469707833359,11,2,7.337841799652995,1
24,45.04429791268036,5,5,1.0,0
57,57.49426754461124,13,5,7.750252634112552,1
50,51.5598820658184,6,3,5.709752516430942,0
38,84.16549481304278,11,2,5.263901391126403,1
19,50.493531646356224,11,4,3.3551428198389255,1
35,43.94556567550167,6,3,7.028686870460472,0
64,98.85154357661264,12,1,4.080043975903533,0
50,50.972495378373125,3,4,4.070737013272243,0
54,63.07056914500702,8,1,1.0,0
51,69.02645649486823,13,0,3.5120148066724415,0
37,37.266137621583695,7,1,3.016093437984578,0
52,84.70967539006139,7,2,1.0,0
68,72.74238080822455,10,4,8.11773576349623,1
67,91.16768023761563,10,3,4.750453919558352,0
35,46.415561255637996,8,1,2.1486099860499195,0
63,61.9825158495232,10,5,3.072384106250082,0
41,60.787115099883906,7,3,3.838366056826992,0
25,65.27776988700043,6,2,3.80741125724553,0
47,30.907705028456782,9,2,6.601203462497248,0
61,62.216727573844445,9,4,4.461471364987254,0
27,31.470721771525096,10,5,5.197215689321187,1
40,67.16668142393843,10,7,4.470521274854423,1
69,17.427017509629607,9,6,7.325769117603557,0
66,22.96826331418827,14,5,7.755287237987666,1
28,76.37097432879997,6,0,4.732402271421419,0
19,49.06323089610434,5,3,3.107544256130099,0
43,40.24283852735518,14,3,4.780935990426152,1
53,85.41691242151096,7,6,1.0,0
50,66.5525243465683,5,2,5.6271492706953445,0
64,77.44180391067567,8,2,2.2820971697399908,0
30,56.675158553583394,10,2,4.557974333335747,0
57,113.59257387800005,8,5,5.943233771561346,1
42,47.9097227888041,17,5,3.8594148869618436,1
21,94.88991098719777,10,4,4.123111896003502,1
59,58.77267919800174,9,5,5.515971809380006,1
36,26.909792101745083,12,6,3.8837625142780974,1
35,69.65697491496218,10,4,6.848752317856807,1
54,66.29525122910327,7,3,6.545821104789927,0
47,38.973563715215406,9,0,6.134721985125565,0
36,41.55561445730571,9,4,3.7393988842981623,0
40,59.506047138300154,11,4,6.146941804291508,1
33,66.99495630495963,11,1,3.514101201360959,0
18,15.0,9,5,4.825474095207092,1
29,81.06242905047606,7,2,1.0,0
41,50.11004052370045,8,2,7.3143882948442185,0
51,33.36505031203647,6,1,8.453730548667453,0
25,78.82133102903862,6,4,5.449609493534172,1
35,59.52764041163088,8,0,1.8367758626047177,0
65,84.3233155356451,15,4,4.564651328315961,1
22,68.75904525959511,10,3,5.14212821023503,1
43,59.96970994103908,8,5,5.032050715950153,1
47,56.94540110039688,8,3,10.082008253163762,1
30,69.65425521112276,5,3,4.5108970172695475,0
36,51.729374823813394,7,2,3.8453098499677134,0
46,42.94854822507001,7,2,5.325962034948608,0
20,72.19818245309288,10,2,4.714486283692469,1
43,57.110243171111414,13,0,3.5010934773314677,0
57,60.67135296138012,20,3,1.4765020101162856,1
29,81.78759672309215,13,3,6.464720346120847,1
19,57.72246784528518,10,3,3.271577110100732,1
28,60.30067851083581,8,5,2.9871035538152384,1
61,48.00700977098136,11,2,3.3778960839349375,0
45,68.61479867963702,11,1,2.076171934155038,0
35,66.99655825360176,9,1,6.3120589444035495,0
30,78.01550263581116,7,1,6.044924588426701,0
54,48.417423259862474,5,2,5.37992058358295,0
39,50.84366060819629,7,5,6.419539618726518,1
29,75.84274798290939,6,3,5.863276321471204,1
19,65.04426006725727,9,8,6.175570303917519,1
54,41.87563747614611,15,2,8.648896245112734,1
24,86.13108135469001,16,5,6.963535910169527,1
43,26.03098863199498,8,5,5.351452798079256,0
43,75.68569506527504,11,1,3.1325945779335806,0
41,34.69575928003607,11,0,1.8081539867294194,0
29,97.71577032971054,9,6,1.4811036529470365,1
33,29.108005461887533,16,3,6.892675970509433,1
40,83.04501303745496,9,1,3.8841819139990954,0
57,58.36731279977512,13,3,5.158522537089899,1
26,52.66794860322512,9,5,3.0939356326490848,1
49,63.707933129355226,9,5,9.41101982735793,1
32,72.63800678315626,11,3,1.408255201244729,0
54,41.91198995338261,9,1,5.277283854167244,0
30,43.684245496628556,6,1,4.282795906075702,0
22,72.99209730225772,11,2,5.036683717248243,1
28,25.853140927008,13,6,4.358768919657644,1
27,48.31541813615829,15,4,3.217182738710294,1
69,120.8137390831888,6,4,2.76381742933648,0
30,40.63974070821438,11,3,9.096879792319184,1
58,82.95605583519506,9,3,4.404251570844541,0
63,48.28098462572376,8,3,5.684443135364253,0
67,70.18090289594288,10,1,1.8120542097666346,0
32,73.08711381192435,13,3,1.0,1
59,82.57913470365895,14,4,3.6467109064472476,1
24,55.994923463744485,7,3,6.746149235811722,1
57,99.77769277509707,8,2,5.056636613647214,0
45,48.2132687082964,6,1,3.920145799419957,0
49,64.6844082719912,5,2,5.859627920702443,0
52,64.90553864435215,10,4,3.8993330682462037,0
32,37.56063760101169,10,3,7.7532352440873815,1
65,54.28255490041759,13,1,7.835111493600224,0
53,63.23026998476815,9,5,3.845485361662023,1
38,51.357579137411605,10,3,3.446578563157921,0
23,108.8184793091307,8,2,4.853499170025039,1
18,43.227526528009385,7,4,5.853348080510001,1
21,83.58848936280856,9,5,4.452401614092929,1
28,77.12919626297573,10,0,7.091969722432884,1
61,59.72275730991457,11,4,5.531052625611249,1
43,42.69581892295506,13,1,7.176555695345495,0
54,44.6348935921646,8,7,2.755550243868356,0
40,49.6406540156698,13,2,3.8147539917810827,0
46,24.285174361074738,5,3,6.066324431538867,0
38,39.93069148401419,10,3,5.105833244703157,0
65,30.35046969272715,12,2,4.624694904678156,0
62,86.91750006355434,13,3,3.9617613852648326,1
62,72.36924784776437,8,5,5.1734697191516705,1
66,75.71948197730921,10,4,7.85649245186881,1
44,71.77663903083895,7,3,1.0,0
56,63.339352466683266,15,2,4.696054604824496,1
57,89.21360664258273,15,4,4.783093453241165,1
30,47.78474688536525,15,6,2.8251217041442276,1
40,62.1333931073409,6,2,4.688014371100394,0
33,74.94117655648246,13,4,1.7211401861011493,1
47,33.57581536287742,8,6,3.831641043996627,0
21,121.93177792285098,9,6,4.463035583450168,1
57,60.571315255551724,10,1,4.989611913090008,0
33,62.839789011511854,12,4,8.75033328548193,1
48,85.13756063349844,8,4,3.36766889737617,1
59,78.29910666020447,11,2,2.3508759457049253,0
42,60.76156038792918,15,3,6.984245027107206,1
61,62.60258876196084,6,2,1.0,0
29,29.91702938104042,10,1,3.76189925421716,0
43,48.87068444300048,9,1,4.348658438435824,0
54,70.34420432317921,9,2,3.1175914570702963,0
65,68.87785678085773,6,1,4.810218558947306,0
50,84.42331500008174,14,1,3.7029689777591477,0
45,57.58997883553351,14,1,1.517090760565731,0
26,32.25426973138268,6,1,6.236196934082493,0
29,81.13460861551356,10,3,6.313647165770595,1
22,88.72178692364031,9,0,3.025110078798373,0
69,77.9648914571246,10,4,3.917602642161835,0
45,56.727326582850175,16,2,8.712104173504535,1
52,80.88772103753158,7,5,5.896924506425271,1
22,128.57820956016428,15,2,5.000400058917668,1
51,62.30304628880951,13,4,8.234910839009077,1
63,33.76526615509751,7,3,1.756696704615055,0
51,48.27429900895696,12,3,1.0,0
30,72.50952000608102,7,4,5.333813018540676,1
56,27.903913782038742,14,0,6.6802010394374385,0
59,63.38806149824139,9,1,1.5786020424401128,0
62,67.60673300631765,12,1,2.4007996131920493,0
65,90.70243479625304,9,3,6.5861304893672274,1
31,86.20389712108602,8,4,2.695439992186147,1
28,77.29169583503543,14,3,4.487634773909087,1
59,16.746419789709407,10,1,5.419781768105314,0
55,78.4210625609585,12,1,6.909718587899896,1
21,74.11026772120493,16,3,4.387126362549921,1
50,65.11888754156693,10,3,5.984796863911978,1
24,25.395557477090293,10,2,2.520942749957138,0
58,44.464521816258795,15,4,6.177743937073281,1
25,36.66354460931868,13,1,3.182482867218315,0
54,19.69983120985819,5,1,2.2386970536565185,0
68,59.94169697170411,8,4,9.13038842936767,1
27,44.043557571144405,9,4,8.659988057149624,1
60,112.50611160537824,8,3,5.296257364688868,1
32,56.62456121124181,19,3,8.094246731757375,1
55,85.8750631173192,6,2,4.348493588068126,0
32,28.618019506135507,10,3,4.727961223342603,0
22,49.398208279902605,11,4,4.646928272601474,1
46,61.93795752068629,8,6,3.1732208007276905,1
36,41.83692102784659,13,2,1.0,0
68,51.555986303905115,10,5,4.381408469653969,0
27,55.64098187512923,12,6,7.6048149935389375,1
29,55.32184029110211,19,1,5.551640217666834,1
21,97.10237146070693,9,1,6.629060393160853,1
48,67.5645257086302,12,2,5.786196843208792,1
35,69.59021125882606,11,4,3.3068787432944653,1
33,70.79309548690141,7,1,5.496451718120105,0
57,72.25252754674224,13,7,4.33535367784695,1
53,58.342260322502696,14,2,2.874911129916404,0
42,53.58507257042308,14,6,6.8391241491046255,1
40,63.33632119036555,7,4,2.3894331666120636,0
29,83.13607897826945,14,5,3.6819707854622394,1
51,82.52476376872767,17,3,9.433955979894764,1
53,55.19203048623178,8,0,6.402997125825926,0
54,75.35687389336223,8,2,5.490117992597835,0
20,56.10830673920665,9,6,1.0,1
26,60.677410988704885,10,5,4.7641782738235,1
35,50.52953236891605,11,3,2.670919024716528,0
60,56.36709722187533,6,3,4.844058380408412,0
52,86.8266013909936,8,0,4.619293201413694,0
51,61.84842294678472,11,3,3.286702981044934,0
58,62.70565017104636,11,5,7.344902373227992,1
31,31.055644414840835,10,1,6.909739486670955,0
21,53.81512184734541,10,3,2.748073026743832,0
46,55.173701925105426,8,2,8.148143247092472,1
58,43.4171302911319,15,3,2.700735114969725,0
62,60.43330823407127,10,2,8.328474354039143,1
67,51.416354195446914,8,4,4.578212614143103,0
32,61.59991710487164,9,0,4.199022647544288,0
45,62.43006019637869,17,1,7.978042546681747,1
59,40.88491284354711,7,4,4.671674385645735,0
33,52.02596435033621,5,1,7.195201914445683,0
29,61.54748565521667,9,8,2.3977593736644267,1
69,83.6859886231345,8,0,5.056982007798204,0
22,65.13438345591481,7,3,5.949079664966147,1
51,46.76129640165145,9,2,7.392799892064636,0
59,67.98009518487704,9,4,6.424922805318259,1
18,94.15097778643522,11,5,5.089856974705821,1
56,78.33412945178037,8,3,5.947263796044605,1
49,70.9505306087124,10,6,3.544513506417325,1
43,74.51180350964643,15,2,6.208133985183332,1
34,88.79908082857261,11,2,5.955346293284568,1
65,81.5125358803532,9,5,3.444792374943643,1
44,71.33520762235315,4,1,5.246023282841531,0
41,81.37284439180169,8,2,6.542369113510356,1
52,38.36697807471879,10,6,9.887691564706913,1
63,29.954694953194377,11,1,7.371026369909632,0
59,63.141973012876605,11,6,5.450015017564093,1
56,61.373614193010766,10,3,5.569236980302477,0
43,49.12179892973485,10,3,4.709403689650747,0
66,76.51705339655419,7,0,5.2227829713382565,0
55,22.742728270975277,12,1,6.552612558191864,0
40,49.30455487884392,9,1,6.50310334536677,0
39,50.3008891024477,11,3,4.829581432429947,1
21,27.27396429801081,13,1,2.801309701062586,0
66,89.89462014538609,10,2,4.571932451236443,0
26,32.815974626733535,7,1,3.3284250764138523,0
21,48.23319885384628,7,5,2.5688351461372587,1
24,78.15959515610268,9,5,6.2169177095947665,1
40,72.92090686857463,10,9,5.69095410428217,1
19,37.83650607030507,6,1,3.162263066538177,0
66,73.64978418521272,10,1,4.350894037816453,0
41,65.79568957316444,11,1,5.613534676824635,0
57,106.66071124222935,6,0,5.51515776834704,0
48,68.0788083213661,9,3,5.878594503339791,1
64,57.175163578629366,9,1,3.475573799858668,0
48,42.869960857611545,13,0,5.716073407960043,0
64,45.11513266088858,12,3,4.904688155792503,0
57,43.484618090636836,11,2,6.543758021705523,0
65,87.42197627823845,15,3,7.149680077479455,1
68,60.35939830032941,10,3,11.058459334834868,1
60,71.3049424794946,17,5,7.6192743277740576,1
51,90.28495199961775,9,3,5.252047405651676,1
41,15.0,13,4,4.9244199198281855,0
66,85.5774752940075,7,1,3.1281104784369322,0
43,61.10793823566668,9,3,3.1776810490401743,0
33,68.70096743280888,10,4,5.543105816616673,1
64,43.431935565034976,11,2,5.605110681423672,0
30,44.897512031029635,7,3,10.35270500824556,1
32,69.77691779625975,10,3,3.5445879758628185,1
44,107.6919560066294,7,2,3.3366970429734013,0
21,80.06626625629804,7,4,5.500179538667716,1
33,85.31045842837081,16,6,3.992426242647806,1
47,56.159974594771604,13,2,5.77850179289777,1
61,47.99591550828744,7,2,4.0525674185248555,0
47,44.383900968420136,9,3,4.429219888257688,0
53,50.23452550606624,12,2,5.859113728030764,0
20,18.94435133658949,8,5,3.8661308169135498,0
39,45.50161314216796,8,3,4.278966856994632,0
66,48.79293687880313,6,3,6.057259722454222,0
39,56.49283651210318,7,4,5.093100730114218,1
67,62.635002194945834,8,6,3.720512145682391,0
67,67.24901737251221,14,2,4.036106846252806,0
66,59.701492551140795,17,4,7.084819963005914,1
29,48.37113827314486,16,3,5.620641489815663,1
38,20.732827134689586,9,5,4.277003576019963,0
21,48.49382783196413,12,2,6.7317504150645,1
48,40.55098724625989,8,1,5.872366571631976,0
61,69.32133496557208,14,4,7.709727533668474,1
48,78.18574793387387,12,6,6.7716092431097366,1
40,78.77142134119879,2,1,7.332948216734609,0
37,75.13905472255641,11,2,4.319597546428843,1
32,57.32948529095024,16,3,3.222218338400233,1
40,49.56088869048207,8,1,6.543678161215643,0
45,45.05794492665868,14,0,6.562641851530038,0
33,29.850021667964988,11,1,4.790618948488846,0
54,79.83707401015715,5,3,2.913126987570312,0
38,56.50577924140051,9,3,5.613909254358443,1
32,35.073194127582525,12,2,5.776888727059642,0
34,43.4701724857953,10,2,2.284519841184708,0
67,42.66053087134895,12,2,5.748547060603357,0
54,60.86048970030254,11,1,7.301284758363397,0
30,81.34935702141371,11,2,2.3722909430124877,0
36,53.04020900808834,13,3,6.058345443904613,1
47,15.0,14,2,7.620694104955144,0
62,56.2163932968216,14,4,7.745707811294416,1
35,56.876121998056085,9,2,1.251198395693402,0
31,55.50159538128956,7,1,7.1752741944315,0
53,47.450776670485965,7,4,4.372899386159383,0
53,64.34878161451685,9,0,4.140747294060599,0
37,61.322822302980036,7,3,10.024709821818881,1
69,59.503393717467056,8,2,5.439800761470863,0
36,68.25282722885932,3,5,4.234359177432429,0
62,51.40334353704293,9,3,6.59844289586492,0
61,50.26828660598694,8,6,8.371304303510357,1
24,87.602465791708,8,3,5.3466223318158805,1
61,71.18710819430872,9,4,3.932656396172775,0
21,76.53892121885599,8,5,5.182474858216896,1
51,84.52209170668137,8,4,7.1817152011065595,1
19,70.518883612496,6,4,4.378201394414866,1
22,78.56777358272342,9,6,7.183628261536343,1
27,28.413096758594794,13,4,4.719184881216308,1
49,64.08307743992054,4,2,1.2907685920937229,0
59,56.34563076371345,12,2,8.03982663796365,1
58,93.55368181799619,5,4,5.670591558239121,1
30,78.552910636066,7,4,7.107961897640108,1
56,47.3910961841364,9,1,5.604611030540246,0
22,67.45588317058412,9,3,5.074382423447791,1
27,63.353626668984795,5,3,6.473784132037009,1
27,69.08662866304458,8,3,4.692062002036741,1
55,39.62315061250696,9,2,8.62675094450232,0
44,67.20032930476451,11,3,4.939121689436125,1
68,55.43697301423531,6,2,8.637468444836431,0
38,65.64899528111201,15,5,6.209295376314432,1
25,45.51229669755661,7,3,1.0,0
18,48.29873657206801,10,4,3.020201205087509,1
45,83.47684040733405,7,0,6.699324007672896,0
66,38.96904883319678,5,4,3.16301430568595,0
56,40.44491197915903,13,3,2.2872538285265187,0
31,58.96837485568844,8,1,7.5682141112312795,1
38,44.56219249628091,11,4,1.823560641300812,0
47,42.299427354744026,8,2,6.5559295913787246,0
38,62.1015194241659,9,5,4.273415122813207,1
66,29.898682861925906,12,4,6.404612409907853,0
26,39.84075530172724,14,0,5.533180146600287,0
34,101.08191165847288,9,2,1.0,0
22,69.18950117938019,9,3,4.370115949059937,1
48,45.06873295460178,10,2,4.511657063990454,0
69,68.36430156532394,10,5,5.818145949996303,1
57,71.34660953973258,14,2,5.637037369232435,1
55,79.88828840180477,14,3,4.509673313577232,1
60,57.45687941086539,12,1,2.7317511518085,0
36,79.52995405545778,7,3,5.962223331179699,1
53,19.231069502356547,7,2,6.742317876958575,0
67,38.87383739048494,10,4,5.6616553755838686,0
50,63.27742803472911,5,3,4.5610774354685475,0
30,66.59267065615583,6,3,4.259121652516992,0
31,41.764354246627164,10,3,3.1645350192239228,0
50,65.18839982526319,14,5,5.49680773923559,1
46,47.52319502625479,7,3,5.38341186496203,0
60,54.46081811545669,14,0,6.672418672884518,0
66,80.49547601330022,11,6,3.7541647257763335,1
53,78.178749937772,7,2,5.238408960801801,0
61,40.05879345273475,10,1,2.36780097503345,0
27,38.85497075959793,12,3,4.321081997547154,1
48,51.77653208893368,8,3,3.8764856339568983,0
23,59.4650739765415,10,4,7.115271959244899,1
18,46.84203022850518,12,1,8.412720858780391,1
24,80.81284885599337,10,2,2.6472961218921327,1
44,66.9477968341711,11,0,6.815348982683329,0
38,68.12170219748859,15,1,6.361117371836016,1
45,34.66922342110057,8,1,3.9019839270770564,0
33,83.3458143476756,6,3,3.4964823731462857,0
63,15.0,12,0,3.471138245869435,0
40,76.68110903698738,6,1,4.245226613291895,0
69,78.68623475341542,8,1,4.282422611082714,0
37,51.35197625444077,8,3,4.694317052190124,0
55,85.45820434494848,13,3,3.9801009042262017,1
42,58.738048940913075,8,3,6.611922338965481,1
45,61.24863406654886,13,3,6.0175747948829645,1
22,66.79057574808432,7,3,4.653534725813077,1
38,123.7314982362211,10,2,3.921121022111019,1
35,86.8886781616601,15,5,3.8677267278092584,1
64,74.02262401425835,8,3,5.87750289881988,0
23,41.743910267976105,12,3,5.112350022408165,1
46,62.87179650958984,6,1,5.397495665514371,0
36,43.73751812307227,11,4,6.716791387466893,1
50,76.44221694565626,10,6,4.8913612177316805,1
18,62.809339514697136,8,2,7.740350201448457,1
62,37.50956640772209,15,7,1.0,1
20,61.62249166837006,11,1,2.3697431531746163,0
59,43.01165060567389,15,0,8.620173017165257,0
38,63.02432442675094,11,2,4.204510342170867,0
52,42.81845367269487,6,2,5.592518538753524,0
58,60.549752667216254,8,3,7.506243629173076,0
57,75.0093972387019,12,4,5.686498707264665,1
20,58.938960161497874,8,7,6.826024175264368,1
42,52.182234656552225,16,1,6.23124033389259,1
62,64.06552442114925,8,5,6.965840334597131,1
55,73.94365241585706,11,3,5.986042774896059,1
62,37.85633460236479,10,3,6.4622577801621865,0
37,65.21312309410405,10,2,3.8401329051674464,0
69,86.350816380348,14,2,6.04616215846426,1
61,71.4731392655343,12,4,4.9190769014970845,1
62,61.15508293334456,15,4,4.825891099053036,1
51,72.7947501339779,10,2,1.6416424592694119,0
38,69.04992912205364,13,4,4.156770415893647,1
65,75.07202218319628,10,1,4.731239102739845,0
40,19.52136778034111,7,1,8.111325459023666,0
23,28.930877326734695,10,4,4.441363550902999,1
68,80.09658298966474,8,2,5.565746409902442,0
30,29.894416476771188,11,2,7.750677275624874,1
66,68.0307727143841,8,1,2.5246612092096936,0
40,52.95900687935416,9,1,4.234012818130182,0
26,40.07621508808006,8,3,6.759280225814313,1
34,66.99299514294947,10,1,9.93860368772154,1
19,64.0206700743314,11,6,1.029883534315097,1
36,102.20685304192756,7,6,4.765402661710072,1
36,47.50377590928221,10,2,6.25641545136138,0
24,88.80220240138348,12,1,6.682126707340148,1
59,67.04845828768629,8,3,9.492224328289566,1
59,46.77956236914575,10,6,3.7096954706466443,1
37,75.9849291503449,11,3,4.529995576003943,1
26,71.31477008907902,10,1,1.7438230975589772,0
34,60.716865897160986,8,3,5.256236840821832,1
44,65.32590712881247,11,2,6.022299359475726,1
64,48.060259379089366,9,3,9.184080773322126,1
19,43.48425749490986,12,2,8.407931765554874,1
53,75.18884347645167,11,4,8.032422938207072,1
36,55.52121151373452,8,2,3.6093896145129367,0
34,58.39834003501815,6,3,5.8526461403128485,0
22,65.59643191888554,9,1,5.778328174632108,1
56,65.30576689567616,10,3,5.934218544846758,1
35,31.413470580518705,12,5,4.914834230305627,1
24,85.72504172909717,7,3,7.26184821595051,1
34,62.423643038013566,6,3,4.288183211397319,0
56,55.94693474355701,7,8,5.658857794656958,1
53,68.61692010339493,7,4,7.906426553725193,1
57,64.73084387229726,15,4,9.307153061321713,1
62,75.34125378979404,6,3,3.3425805776841644,0
21,70.75967344301883,7,4,6.101237391187301,1
55,74.35692457992533,8,5,5.908715110803311,1
42,87.01987811455032,7,3,7.439765688425009,1
22,77.67249097941944,12,3,8.26718208091359,1
47,56.790275593428746,13,4,4.333065352563018,1
29,37.541976878463345,7,2,4.848876755812316,0
21,93.3559586600903,6,3,5.146452258825408,1
41,55.24553253305775,6,4,5.9573895282462574,1
46,50.537851732789555,7,2,6.653745544085206,0
26,25.265463644711218,7,5,4.249385154862783,0
21,66.76946210624223,9,4,8.714003668572477,1
68,62.9777320790754,13,2,1.3415502252115932,0
41,29.697701275010388,4,2,2.6115615929726417,0
31,69.06548084266352,9,2,6.215333565700006,1
22,50.03616158597122,13,5,4.671498468606137,1
35,113.80630014577387,20,2,3.8679458922994283,1
59,48.61277615818263,5,2,6.918999222227433,0
36,51.29613335604414,10,4,6.625163651814622,1
29,42.50447551491264,12,4,7.49837994489544,1
35,85.55753042083944,16,3,2.928768226656479,1
34,52.544484110704936,13,4,6.625223944582078,1
47,45.501716924690065,8,3,6.604257285677448,0
41,74.13910019841084,18,2,2.9850527143256924,1
28,32.39294129173629,9,1,5.0786487392648905,0
52,72.50221092497895,10,3,6.937648643116396,1
40,95.62799433201715,9,2,7.68435637909791,1
34,71.33215665670178,6,4,4.706364360835518,1
18,72.7579663251985,14,5,2.8024480990808613,1
32,77.40120433814968,9,3,8.064453450527624,1
49,94.19416057351037,16,5,5.079556410165612,1
26,84.19787920038209,12,4,1.2220108897780175,1
32,68.79339444546048,10,3,4.520792300614489,1
45,78.07782801272003,9,6,7.265634397595534,1
41,42.281301490697786,16,1,2.5613713319375333,0
52,75.52587181494644,13,6,5.234438016703653,1
39,39.88888057632505,10,2,4.345452047019286,0
